FECHA;HORA;VOLTAJE (VAC);CORRIENTE  (A);POTENCIA (W);TEMPERATURA (°C);VELOCIDAD MECANICA (RPM);VIBRACIONES EJE X;NORMAL ;REVISION ;MANTENIMIENTO ;FALLA
26/2/2021;15:32:56;80;3,1;248;46,7;2815;310;;;1;
26/2/2021;15:32:57;80;2,8;224;49,3;2825;305;;;1;
26/2/2021;15:32:58;80;3,1;248;45,1;2795;301;;;1;
26/2/2021;15:32:59;80;2,8;224;44,7;2825;303;;;1;
26/2/2021;15:33:00;80;3,1;248;44,9;2800;289;;;1;
26/2/2021;15:33:01;80;2,9;232;45,1;2800;295;;;1;
26/2/2021;15:33:02;80;2,7;216;45,1;2775;300;;;1;
26/2/2021;15:33:03;80;3,1;248;45,2;2725;310;;;1;
26/2/2021;15:33:04;80;2,9;232;44,8;2795;305;;;1;
26/2/2021;15:33:05;80;2,8;224;44,7;2815;301;;;1;
26/2/2021;15:33:06;80;2,7;216;44,9;2825;303;;;1;
26/2/2021;15:33:07;80;2,9;232;45,1;2795;295;;;1;
26/2/2021;15:33:08;80;2,7;216;44,7;2800;275;;;1;
26/2/2021;15:33:09;80;2,9;232;44,9;2815;300;;;1;
26/2/2021;15:33:10;80;3,1;248;45,1;2825;395;;;1;
26/2/2021;15:33:11;80;3,1;248;45,1;2795;295;;;1;
26/2/2021;15:33:12;80;2,9;232;45,2;2825;289;;;1;
26/2/2021;15:33:13;80;2,9;232;49,3;2800;295;;;1;
26/2/2021;15:33:14;80;2,9;232;45,1;2775;300;;;1;
26/2/2021;15:33:15;80;2,5;200;44,9;2725;310;;;1;
26/2/2021;15:33:16;80;2,6;208;44,8;2795;305;;;1;
26/2/2021;15:33:17;80;2,6;208;53,2;2815;301;;;1;
26/2/2021;15:33:18;75;4,5;337,5;54,3;225;395;;;;1
26/2/2021;15:33:19;75;4,8;360;55,1;215;410;;;;1
26/2/2021;15:33:20;75;4,7;352,5;56,2;215;415;;;;1
26/2/2021;15:33:21;75;3,9;292,5;51,2;200;425;;;;1
26/2/2021;15:33:22;75;3,8;285;52,1;202;465;;;;1
26/2/2021;15:33:23;75;4,1;307,5;51,3;201;495;;;;1
26/2/2021;15:33:24;75;4,5;337,5;51,9;201;500;;;;1
26/2/2021;15:33:25;75;4,8;360;52,3;201;515;;;;1
26/2/2021;15:33:26;75;4,6;345;53,2;202;525;;;;1
26/2/2021;15:33:27;75;4,7;352,5;54,3;201;575;;;;1
26/2/2021;15:33:28;75;4,1;307,5;55,1;199;525;;;;1
26/2/2021;15:33:29;75;4,5;337,5;56,2;201;515;;;;1
26/2/2021;15:33:30;75;4,6;345;53,2;202;575;;;;1
26/2/2021;15:33:31;75;4,1;307,5;54,3;212;525;;;;1
26/2/2021;15:33:32;75;4,8;360;55,1;209;515;;;;1
26/2/2021;15:33:33;75;4,8;360;56,2;208;525;;;;1
26/2/2021;15:33:34;75;4,9;367,5;51,2;207;555;;;;1
26/2/2021;15:33:35;75;3,7;277,5;52,1;202;525;;;;1
26/2/2021;15:33:36;75;3,9;292,5;51,3;215;515;;;;1
26/2/2021;15:33:37;75;3,8;285;51,9;200;575;;;;1
26/2/2021;15:33:38;75;2,9;217,5;52,3;202;500;;;;1
26/2/2021;15:33:39;75;3,1;232,5;53,2;201;515;;;;1
26/2/2021;15:33:40;75;4,5;337,5;54,3;201;525;;;;1
26/2/2021;15:33:41;75;4,8;360;55,1;201;575;;;;1
26/2/2021;15:33:42;75;4,7;352,5;56,2;202;525;;;;1
26/2/2021;15:33:43;75;3,9;292,5;51,2;201;515;;;;1
26/2/2021;15:33:44;75;3,8;285;52,1;199;575;;;;1
26/2/2021;15:33:45;75;4,1;307,5;51,3;201;525;;;;1
26/2/2021;15:33:46;75;4,5;337,5;51,9;202;515;;;;1
26/2/2021;15:33:47;75;4,8;360;52,3;202;525;;;;1
26/2/2021;15:33:48;75;4,6;345;53,2;201;555;;;;1
26/2/2021;15:33:49;75;4,7;352,5;54,3;199;525;;;;1
26/2/2021;15:33:50;75;4,1;307,5;55,1;201;515;;;;1
26/2/2021;15:33:51;75;4,5;337,5;56,2;202;525;;;;1
26/2/2021;15:33:52;75;4,6;345;53,2;212;575;;;;1
26/2/2021;15:33:53;75;4,1;307,5;54,3;209;525;;;;1
26/2/2021;15:33:54;75;4,8;360;55,1;208;515;;;;1
26/2/2021;15:33:55;75;4,8;360;51,9;207;575;;;;1
26/2/2021;15:33:56;75;4,9;367,5;52,3;202;525;;;;1
26/2/2021;15:33:57;75;3,7;277,5;53,2;215;515;;;;1
26/2/2021;15:33:58;75;3,9;292,5;54,3;200;525;;;;1
26/2/2021;15:33:59;75;3,8;285;55,1;202;555;;;;1
26/2/2021;15:34:00;75;4,1;307,5;56,2;201;525;;;;1
26/2/2021;15:34:01;75;4,8;360;53,2;201;515;;;;1
26/2/2021;15:34:02;75;4,8;360;53,2;201;575;;;;1
26/2/2021;15:34:03;75;4,9;367,5;54,3;202;500;;;;1
26/2/2021;15:34:04;75;4,8;360;55,1;201;515;;;;1
26/2/2021;15:34:05;75;4,7;352,5;56,2;202;525;;;;1
26/2/2021;15:34:06;75;3,9;292,5;51,2;201;575;;;;1
26/2/2021;15:34:07;75;3,8;285;52,1;199;525;;;;1
26/2/2021;15:34:08;75;4,1;307,5;51,3;201;515;;;;1
26/2/2021;15:34:09;75;4,5;337,5;51,9;202;575;;;;1
26/2/2021;15:34:10;75;4,8;360;52,3;212;525;;;;1
26/2/2021;15:34:11;75;4,6;345;53,2;209;525;;;;1
26/2/2021;15:34:12;75;4,7;352,5;54,3;208;575;;;;1
26/2/2021;15:34:13;75;4,1;307,5;55,1;207;525;;;;1
26/2/2021;15:34:14;75;4,5;337,5;56,2;202;515;;;;1
26/2/2021;15:34:15;75;4,6;345;53,2;215;575;;;;1
26/2/2021;15:34:16;75;4,1;307,5;54,3;200;525;;;;1
26/2/2021;15:34:17;75;4,8;360;55,1;202;515;;;;1
26/2/2021;15:34:18;75;4,8;360;56,2;201;525;;;;1
26/2/2021;15:34:19;75;4,9;367,5;51,2;201;555;;;;1
26/2/2021;15:34:20;75;3,7;277,5;52,1;201;525;;;;1
26/2/2021;15:34:21;75;3,9;292,5;51,3;202;515;;;;1
26/2/2021;15:34:22;75;3,8;285;51,9;201;575;;;;1
26/2/2021;15:34:23;75;3,8;285;52,3;199;500;;;;1
26/2/2021;15:34:24;75;4,5;337,5;53,2;201;515;;;;1
26/2/2021;15:34:25;75;4,8;360;54,3;202;525;;;;1
26/2/2021;15:34:26;75;4,7;352,5;55,1;202;575;;;;1
26/2/2021;15:34:27;75;3,9;292,5;56,2;201;525;;;;1
26/2/2021;15:34:28;75;3,8;285;51,2;199;515;;;;1
26/2/2021;15:34:29;75;4,1;307,5;52,1;201;575;;;;1
26/2/2021;15:34:30;75;4,5;337,5;51,3;202;525;;;;1
26/2/2021;15:34:31;75;4,8;360;51,9;212;515;;;;1
26/2/2021;15:34:32;75;4,6;345;52,3;209;525;;;;1
26/2/2021;15:34:33;75;4,7;352,5;53,2;208;555;;;;1
26/2/2021;15:34:34;75;4,1;307,5;54,3;207;525;;;;1
26/2/2021;15:34:35;75;4,5;337,5;55,1;202;515;;;;1
26/2/2021;15:34:36;75;4,6;345;56,2;215;525;;;;1
26/2/2021;15:34:37;75;4,1;307,5;53,2;200;575;;;;1
26/2/2021;15:34:38;75;4,8;360;54,3;202;525;;;;1
26/2/2021;15:34:39;75;4,8;360;55,1;201;515;;;;1
26/2/2021;15:34:40;75;4,9;367,5;55,1;201;575;;;;1
26/2/2021;15:34:41;75;3,7;277,5;56,2;201;525;;;;1
26/2/2021;15:34:42;75;3,9;292,5;51,2;202;515;;;;1
26/2/2021;15:34:43;75;3,8;285;52,1;201;525;;;;1
26/2/2021;15:34:44;75;2,9;217,5;51,9;201;555;;;;1
26/2/2021;15:34:45;75;3,1;232,5;52,3;199;525;;;;1
26/2/2021;15:34:46;75;4,5;337,5;53,2;201;515;;;;1
26/2/2021;15:34:47;75;4,8;360;54,3;202;575;;;;1
26/2/2021;15:34:48;75;4,7;352,5;55,1;212;500;;;;1
26/2/2021;15:34:49;75;3,9;292,5;56,2;209;515;;;;1
26/2/2021;15:34:50;75;3,8;285;51,2;208;525;;;;1
26/2/2021;15:34:51;75;4,1;307,5;52,1;207;575;;;;1
26/2/2021;15:34:52;75;4,5;337,5;53,2;202;525;;;;1
26/2/2021;15:34:53;75;4,8;360;54,3;215;515;;;;1
26/2/2021;15:34:54;75;4,6;345;55,1;200;575;;;;1
26/2/2021;15:34:55;75;4,7;352,5;56,2;202;525;;;;1
26/2/2021;15:34:56;75;4,1;307,5;51,2;201;555;;;;1
26/2/2021;15:34:57;75;3,1;232,5;52,1;201;525;;;;1
26/2/2021;15:34:58;75;4,5;337,5;51,3;201;515;;;;1
26/2/2021;15:34:59;75;4,8;360;51,9;202;575;;;;1
26/2/2021;15:35:00;75;4,7;352,5;52,3;201;500;;;;1
26/2/2021;15:35:01;75;3,9;292,5;53,2;199;515;;;;1
26/2/2021;15:35:02;75;3,8;285;54,3;201;525;;;;1
26/2/2021;15:35:03;75;4,1;307,5;55,1;202;575;;;;1
26/2/2021;15:35:04;75;4,5;337,5;56,2;202;525;;;;1
26/2/2021;15:35:05;75;4,8;360;53,2;201;515;;;;1
26/2/2021;15:35:06;75;4,6;345;54,3;199;575;;;;1
26/2/2021;15:35:07;75;4,7;352,5;55,1;201;525;;;;1
26/2/2021;15:35:08;75;4,1;307,5;56,2;202;515;;;;1
26/2/2021;15:35:09;75;3,1;232,5;51,2;212;525;;;;1
26/2/2021;15:35:10;75;4,5;337,5;52,1;209;555;;;;1
26/2/2021;15:35:11;75;4,8;360;51,3;208;525;;;;1
26/2/2021;15:35:12;75;4,7;352,5;51,9;207;515;;;;1
26/2/2021;15:35:13;75;3,9;292,5;52,3;202;525;;;;1
26/2/2021;15:35:14;75;3,8;285;53,2;215;575;;;;1
26/2/2021;15:35:15;75;4,1;307,5;54,3;200;525;;;;1
26/2/2021;15:35:16;75;4,5;337,5;55,1;202;515;;;;1
26/2/2021;15:35:17;75;4,8;360;56,2;201;575;;;;1
26/2/2021;15:35:18;75;4,6;345;51,2;201;525;;;;1
26/2/2021;15:35:19;75;4,7;352,5;52,1;201;515;;;;1
26/2/2021;15:35:20;75;4,1;307,5;51,3;202;525;;;;1
26/2/2021;15:35:21;75;4,1;307,5;51,9;201;555;;;;1
26/2/2021;15:35:22;75;4,5;337,5;52,3;202;525;;;;1
26/2/2021;15:35:23;75;4,8;360;53,2;201;515;;;;1
26/2/2021;15:35:24;75;4,6;345;54,3;199;575;;;;1
26/2/2021;15:35:25;75;4,7;352,5;55,1;201;500;;;;1
26/2/2021;15:35:26;75;4,1;307,5;56,2;202;515;;;;1
26/2/2021;15:35:27;75;4,5;337,5;53,2;212;525;;;;1
26/2/2021;15:35:28;75;4,6;345;54,3;209;575;;;;1
26/2/2021;15:35:29;75;4,1;307,5;55,1;208;525;;;;1
26/2/2021;15:35:30;75;4,8;360;51,9;207;515;;;;1
26/2/2021;15:35:31;75;4,8;360;52,3;202;575;;;;1
26/2/2021;15:35:32;75;4,9;367,5;53,2;215;525;;;;1
26/2/2021;15:35:33;75;3,7;277,5;54,3;200;525;;;;1
26/2/2021;15:35:34;75;3,9;292,5;55,1;202;575;;;;1
26/2/2021;15:35:35;75;3,8;285;56,2;201;525;;;;1
26/2/2021;15:35:36;75;3,8;285;53,2;201;515;;;;1
26/2/2021;15:35:37;75;4,5;337,5;54,3;201;575;;;;1
26/2/2021;15:35:38;75;4,8;360;55,1;202;525;;;;1
26/2/2021;15:35:39;75;4,7;352,5;51,3;201;515;;;;1
26/2/2021;15:35:40;75;3,9;292,5;51,9;199;525;;;;1
26/2/2021;15:35:41;75;3,8;285;52,3;201;555;;;;1
26/2/2021;15:35:42;75;4,1;307,5;53,2;202;525;;;;1
26/2/2021;15:35:43;75;4,5;337,5;54,3;202;515;;;;1
26/2/2021;15:35:44;75;4,8;360;55,1;201;575;;;;1
26/2/2021;15:35:45;75;4,6;345;56,2;199;500;;;;1
26/2/2021;15:35:46;75;4,7;352,5;51,2;201;515;;;;1
26/2/2021;15:35:47;75;4,1;307,5;52,1;202;525;;;;1
26/2/2021;15:35:48;75;4,5;337,5;51,3;212;575;;;;1
26/2/2021;15:35:49;75;4,6;345;51,9;209;525;;;;1
26/2/2021;15:35:50;75;4,1;307,5;52,3;208;515;;;;1
26/2/2021;15:35:51;75;4,8;360;53,2;201;575;;;;1
26/2/2021;15:35:52;75;4,8;360;54,3;199;525;;;;1
26/2/2021;15:35:53;75;4,9;367,5;55,1;201;515;;;;1
26/2/2021;15:35:54;75;3,7;277,5;56,2;202;525;;;;1
26/2/2021;15:35:55;75;3,9;292,5;53,2;212;555;;;;1
26/2/2021;15:35:56;75;3,8;285;54,3;209;525;;;;1
26/2/2021;15:35:57;75;2,9;217,5;55,1;208;515;;;;1
26/2/2021;15:35:58;75;3,1;232,5;56,2;207;515;;;;1
26/2/2021;15:35:59;75;4,5;337,5;51,2;202;525;;;;1
26/2/2021;15:36:00;75;4,8;360;52,1;215;575;;;;1
26/2/2021;15:36:01;75;4,7;352,5;51,2;200;525;;;;1
26/2/2021;15:36:02;75;3,9;292,5;52,1;202;515;;;;1
26/2/2021;15:36:03;75;3,8;285;51,3;201;575;;;;1
26/2/2021;15:36:04;75;4,1;307,5;51,9;201;525;;;;1
26/2/2021;15:36:05;75;4,5;337,5;52,3;201;515;;;;1
26/2/2021;15:36:06;75;4,8;360;53,2;202;525;;;;1
26/2/2021;15:36:07;75;4,6;345;54,3;201;555;;;;1
26/2/2021;15:36:08;75;4,7;352,5;55,1;199;525;;;;1
26/2/2021;15:36:09;75;4,1;307,5;56,2;201;515;;;;1
26/2/2021;15:36:10;75;3,1;232,5;53,2;202;525;;;;1
26/2/2021;15:36:11;75;4,5;337,5;54,3;202;575;;;;1
26/2/2021;15:36:12;75;4,8;360;55,1;201;525;;;;1
26/2/2021;15:36:13;75;4,7;352,5;56,2;199;515;;;;1
26/2/2021;15:36:14;75;3,9;292,5;51,2;201;575;;;;1
26/2/2021;15:36:15;75;3,8;285;52,1;202;525;;;;1
26/2/2021;15:36:16;75;4,1;307,5;51,3;212;515;;;;1
26/2/2021;15:36:17;75;4,1;307,5;51,9;209;525;;;;1
26/2/2021;15:36:18;75;4,5;337,5;52,3;208;555;;;;1
26/2/2021;15:36:19;75;4,8;360;53,2;207;525;;;;1
26/2/2021;15:36:20;75;4,6;345;54,3;202;515;;;;1
26/2/2021;15:36:21;75;4,7;352,5;55,1;215;575;;;;1
26/2/2021;15:36:22;75;4,1;307,5;56,2;200;500;;;;1
26/2/2021;15:36:23;75;4,5;337,5;51,2;202;515;;;;1
26/2/2021;15:36:24;75;4,6;345;52,1;201;525;;;;1
26/2/2021;15:36:25;75;4,1;307,5;51,3;201;575;;;;1
26/2/2021;15:36:26;75;4,8;360;51,9;201;525;;;;1
26/2/2021;15:36:27;75;4,8;360;52,3;202;515;;;;1
26/2/2021;15:36:28;75;4,9;367,5;53,2;201;575;;;;1
26/2/2021;15:36:29;75;3,7;277,5;54,3;202;525;;;;1
26/2/2021;15:36:30;75;3,9;292,5;55,1;201;555;;;;1
26/2/2021;15:36:31;75;3,8;285;56,2;199;525;;;;1
26/2/2021;15:36:32;75;3,8;285;53,2;201;515;;;;1
26/2/2021;15:36:33;75;4,5;337,5;54,3;202;575;;;;1
26/2/2021;15:36:34;75;4,8;360;55,1;212;500;;;;1
26/2/2021;15:36:35;75;4,7;352,5;56,2;209;515;;;;1
26/2/2021;15:36:36;75;3,9;292,5;51,2;208;525;;;;1
26/2/2021;15:36:37;75;3,8;285;52,1;207;575;;;;1
26/2/2021;15:36:38;75;4,1;307,5;51,9;202;525;;;;1
26/2/2021;15:36:39;75;4,5;337,5;52,3;215;515;;;;1
26/2/2021;15:36:40;75;4,8;360;53,2;200;575;;;;1
26/2/2021;15:36:41;75;4,6;345;54,3;202;525;;;;1
26/2/2021;15:36:42;75;4,7;352,5;55,1;201;515;;;;1
26/2/2021;15:36:43;75;4,1;307,5;56,2;201;525;;;;1
26/2/2021;15:36:44;75;4,5;337,5;51,2;201;555;;;;1
26/2/2021;15:36:45;75;4,6;345;52,1;202;525;;;;1
26/2/2021;15:36:46;75;4,1;307,5;51,3;201;515;;;;1
26/2/2021;15:36:47;75;4,8;360;51,9;199;525;;;;1
26/2/2021;15:36:48;75;4,8;360;52,3;201;575;;;;1
26/2/2021;15:36:49;75;4,9;367,5;53,2;202;525;;;;1
26/2/2021;15:36:50;75;3,7;277,5;54,3;202;515;;;;1
26/2/2021;15:36:51;75;3,9;292,5;55,1;201;575;;;;1
26/2/2021;15:36:52;75;3,8;285;56,2;199;525;;;;1
26/2/2021;15:36:53;75;2,9;217,5;53,2;201;515;;;;1
26/2/2021;15:36:54;75;3,1;232,5;54,3;202;525;;;;1
26/2/2021;15:36:55;75;4,5;337,5;55,1;212;555;;;;1
26/2/2021;15:36:56;75;4,8;360;56,2;209;525;;;;1
26/2/2021;15:36:57;75;4,7;352,5;51,2;208;515;;;;1
26/2/2021;15:36:58;75;3,9;292,5;52,1;200;575;;;;1
26/2/2021;15:36:59;75;3,8;285;51,3;202;500;;;;1
26/2/2021;15:37:00;75;4,1;307,5;51,9;201;515;;;;1
26/2/2021;15:37:01;75;4,5;337,5;52,3;201;525;;;;1
26/2/2021;15:37:02;75;4,8;360;53,2;201;575;;;;1
26/2/2021;15:37:03;75;4,6;345;54,3;202;525;;;;1
26/2/2021;15:37:04;75;4,7;352,5;55,1;201;515;;;;1
26/2/2021;15:37:05;75;4,1;307,5;56,2;202;575;;;;1
26/2/2021;15:37:06;75;3,1;232,5;51,2;201;525;;;;1
26/2/2021;15:37:07;75;4,5;337,5;52,1;199;525;;;;1
26/2/2021;15:37:08;75;4,8;360;51,3;201;575;;;;1
26/2/2021;15:37:09;75;4,7;352,5;51,9;202;525;;;;1
26/2/2021;15:37:10;75;3,9;292,5;52,3;212;515;;;;1
26/2/2021;15:37:11;75;3,8;285;53,2;209;575;;;;1
26/2/2021;15:37:12;75;4,1;307,5;54,3;208;525;;;;1
26/2/2021;15:37:13;75;4,1;307,5;55,1;207;515;;;;1
26/2/2021;15:37:14;75;4,5;337,5;56,2;202;525;;;;1
26/2/2021;15:37:15;75;4,8;360;53,2;215;555;;;;1
26/2/2021;15:37:16;75;4,6;345;54,3;200;515;;;;1
26/2/2021;15:37:17;75;4,7;352,5;55,1;202;575;;;;1
26/2/2021;15:37:18;75;4,1;307,5;56,2;201;500;;;;1
26/2/2021;15:37:19;75;4,5;337,5;51,2;201;515;;;;1
26/2/2021;15:37:20;75;4,6;345;52,1;201;525;;;;1
26/2/2021;15:37:21;75;4,1;307,5;51,2;202;575;;;;1
26/2/2021;15:37:22;75;4,8;360;52,1;201;525;;;;1
26/2/2021;15:37:23;75;4,8;360;51,3;199;515;;;;1
26/2/2021;15:37:24;75;4,9;367,5;51,9;201;575;;;;1
26/2/2021;15:37:25;75;3,7;277,5;52,3;202;525;;;;1
26/2/2021;15:37:26;75;3,9;292,5;53,2;202;555;;;;1
26/2/2021;15:37:27;75;3,8;285;54,3;201;525;;;;1
26/2/2021;15:37:28;75;3,8;285;55,1;199;515;;;;1
26/2/2021;15:37:29;75;4,5;337,5;56,2;201;575;;;;1
26/2/2021;15:37:30;75;4,8;360;53,2;202;500;;;;1
26/2/2021;15:37:31;75;4,7;352,5;54,3;212;515;;;;1
26/2/2021;15:37:32;75;3,9;292,5;55,1;209;525;;;;1
26/2/2021;15:37:33;75;3,8;285;51,9;208;575;;;;1
26/2/2021;15:37:34;75;4,1;307,5;52,3;201;525;;;;1
26/2/2021;15:37:35;75;4,5;337,5;53,2;199;515;;;;1
26/2/2021;15:37:36;75;4,8;360;54,3;201;575;;;;1
26/2/2021;15:37:37;75;4,6;345;55,1;202;525;;;;1
26/2/2021;15:37:38;75;4,7;352,5;56,2;212;515;;;;1
26/2/2021;15:37:39;75;4,1;307,5;53,2;209;525;;;;1
26/2/2021;15:37:40;75;4,5;337,5;54,3;208;555;;;;1
26/2/2021;15:37:41;75;4,6;345;55,1;207;525;;;;1
26/2/2021;15:37:42;75;4,1;307,5;56,2;202;515;;;;1
26/2/2021;15:37:43;75;4,8;360;51,2;215;525;;;;1
26/2/2021;15:37:44;75;4,8;360;52,1;200;575;;;;1
26/2/2021;15:37:45;75;4,9;367,5;51,3;202;525;;;;1
26/2/2021;15:37:46;75;3,7;277,5;51,9;201;515;;;;1
26/2/2021;15:37:47;75;3,9;292,5;52,3;201;575;;;;1
26/2/2021;15:37:48;75;3,8;285;53,2;201;525;;;;1
26/2/2021;15:37:49;75;2,9;217,5;54,3;202;515;;;;1
26/2/2021;15:37:50;75;3,1;232,5;55,1;201;525;;;;1
26/2/2021;15:37:51;75;4,5;337,5;56,2;199;555;;;;1
26/2/2021;15:37:52;75;4,8;360;51,2;201;525;;;;1
26/2/2021;15:37:53;75;4,7;352,5;52,1;202;515;;;;1
26/2/2021;15:37:54;75;3,9;292,5;51,3;202;575;;;;1
26/2/2021;15:37:55;75;3,8;285;51,9;201;500;;;;1
26/2/2021;15:37:56;75;4,1;307,5;52,3;199;515;;;;1
26/2/2021;15:37:57;75;4,5;337,5;53,2;201;525;;;;1
26/2/2021;15:37:58;75;4,8;360;54,3;202;575;;;;1
26/2/2021;15:37:59;75;4,6;345;55,1;212;525;;;;1
26/2/2021;15:38:00;75;4,7;352,5;56,2;209;515;;;;1
26/2/2021;15:38:01;75;4,1;307,5;53,2;208;575;;;;1
26/2/2021;15:38:02;75;3,1;232,5;54,3;207;525;;;;1
26/2/2021;15:38:03;75;4,5;337,5;55,1;202;525;;;;1
26/2/2021;15:38:04;75;4,8;360;56,2;215;575;;;;1
26/2/2021;15:38:05;75;4,7;352,5;51,2;200;525;;;;1
26/2/2021;15:38:06;75;3,9;292,5;52,1;202;515;;;;1
26/2/2021;15:38:07;75;3,8;285;51,9;201;575;;;;1
26/2/2021;15:38:08;75;4,1;307,5;52,3;201;525;;;;1
26/2/2021;15:38:09;75;4,1;307,5;53,2;201;515;;;;1
26/2/2021;15:38:10;75;4,5;337,5;54,3;202;525;;;;1
26/2/2021;15:38:11;75;4,8;360;55,1;201;555;;;;1
26/2/2021;15:38:12;75;4,6;345;56,2;202;525;;;;1
26/2/2021;15:38:13;75;4,7;352,5;51,2;201;515;;;;1
26/2/2021;15:38:14;75;4,1;307,5;52,1;199;575;;;;1
26/2/2021;15:38:15;75;4,5;337,5;51,3;201;500;;;;1
26/2/2021;15:38:16;75;4,6;345;51,9;202;515;;;;1
26/2/2021;15:38:17;75;4,1;307,5;52,3;212;525;;;;1
26/2/2021;15:38:18;75;4,8;360;53,2;209;575;;;;1
26/2/2021;15:38:19;75;4,8;360;54,3;208;525;;;;1
26/2/2021;15:38:20;75;4,9;367,5;55,1;207;515;;;;1
26/2/2021;15:38:21;75;3,7;277,5;56,2;202;575;;;;1
26/2/2021;15:38:22;75;3,9;292,5;53,2;215;525;;;;1
26/2/2021;15:38:23;75;3,8;285;54,3;200;515;;;;1
26/2/2021;15:38:24;75;3,8;285;55,1;202;525;;;;1
26/2/2021;15:38:25;75;4,5;337,5;56,2;201;555;;;;1
26/2/2021;15:38:26;75;4,8;360;51,2;201;525;;;;1
26/2/2021;15:38:27;75;4,7;352,5;52,1;201;515;;;;1
26/2/2021;15:38:28;75;3,9;292,5;51,3;202;515;;;;1
26/2/2021;15:38:29;75;3,8;285;51,9;201;525;;;;1
26/2/2021;15:38:30;75;4,1;307,5;52,3;199;575;;;;1
26/2/2021;15:38:31;75;4,5;337,5;53,2;201;525;;;;1
26/2/2021;15:38:32;75;4,8;360;54,3;202;515;;;;1
26/2/2021;15:38:33;75;4,6;345;55,1;202;575;;;;1
26/2/2021;15:38:34;75;4,7;352,5;56,2;201;525;;;;1
26/2/2021;15:38:35;75;4,1;307,5;51,2;199;515;;;;1
26/2/2021;15:38:36;75;4,5;337,5;52,1;200;525;;;;1
26/2/2021;15:38:37;75;4,6;345;51,3;202;555;;;;1
26/2/2021;15:38:38;75;4,1;307,5;51,9;201;525;;;;1
26/2/2021;15:38:39;75;4,8;360;52,3;201;515;;;;1
26/2/2021;15:38:40;75;4,8;360;53,2;201;525;;;;1
26/2/2021;15:38:41;75;4,9;367,5;54,3;202;575;;;;1
26/2/2021;15:38:42;75;3,7;277,5;55,1;201;525;;;;1
26/2/2021;15:38:43;75;3,9;292,5;56,2;202;515;;;;1
26/2/2021;15:38:44;75;3,8;285;53,2;201;575;;;;1
26/2/2021;15:38:45;75;2,9;217,5;54,3;199;525;;;;1
26/2/2021;15:38:46;75;3,1;232,5;55,1;201;515;;;;1
26/2/2021;15:38:47;75;4,5;337,5;56,2;202;525;;;;1
26/2/2021;15:38:48;75;4,8;360;51,2;212;555;;;;1
26/2/2021;15:38:49;75;4,7;352,5;52,1;209;525;;;;1
26/2/2021;15:38:50;75;3,9;292,5;51,2;208;515;;;;1
26/2/2021;15:38:51;75;3,8;285;52,1;207;575;;;;1
26/2/2021;15:38:52;75;4,1;307,5;51,3;202;500;;;;1
26/2/2021;15:38:53;75;4,5;337,5;51,9;215;515;;;;1
26/2/2021;15:38:54;75;4,8;360;52,3;200;525;;;;1
26/2/2021;15:38:55;75;4,6;345;53,2;202;575;;;;1
26/2/2021;15:38:56;75;4,7;352,5;54,3;201;525;;;;1
26/2/2021;15:38:57;75;4,1;307,5;55,1;201;515;;;;1
26/2/2021;15:38:58;75;3,1;232,5;56,2;201;575;;;;1
26/2/2021;15:38:59;75;4,5;337,5;53,2;202;525;;;;1
26/2/2021;15:39:00;75;4,8;360;54,3;201;555;;;;1
26/2/2021;15:39:01;75;4,7;352,5;55,1;199;525;;;;1
26/2/2021;15:39:02;75;3,9;292,5;51,3;201;515;;;;1
26/2/2021;15:39:03;75;3,8;285;51,9;202;575;;;;1
26/2/2021;15:39:04;75;4,1;307,5;52,3;202;500;;;;1
26/2/2021;15:39:05;75;3,7;277,5;53,2;201;515;;;;1
26/2/2021;15:39:06;75;4,1;307,5;54,3;199;525;;;;1
26/2/2021;15:39:07;75;4,8;360;55,1;201;575;;;;1
26/2/2021;15:39:08;75;4,5;337,5;56,2;202;525;;;;1
26/2/2021;15:39:09;75;4,8;360;51,2;212;515;;;;1
26/2/2021;15:39:10;75;4,7;352,5;52,1;209;575;;;;1
26/2/2021;15:39:11;75;3,9;292,5;51,3;208;525;;;;1
26/2/2021;15:39:12;75;3,8;285;51,9;201;515;;;;1
26/2/2021;15:39:13;75;4,1;307,5;52,3;199;525;;;;1
26/2/2021;15:39:14;75;4,5;337,5;53,2;201;555;;;;1
26/2/2021;15:39:15;75;4,8;360;54,3;202;525;;;;1
26/2/2021;15:39:16;75;4,6;345;55,1;212;515;;;;1
26/2/2021;15:39:17;75;4,7;352,5;56,2;209;525;;;;1
26/2/2021;15:39:18;75;4,1;307,5;53,2;208;575;;;;1
26/2/2021;15:39:19;75;4,5;337,5;54,3;207;525;;;;1
26/2/2021;15:39:20;75;4,6;345;55,1;202;515;;;;1
26/2/2021;15:39:21;75;4,1;307,5;56,2;215;575;;;;1
26/2/2021;15:39:22;75;4,8;360;51,2;200;525;;;;1
26/2/2021;15:39:23;75;4,8;360;52,1;202;515;;;;1
26/2/2021;15:39:24;75;4,9;367,5;51,2;201;525;;;;1
26/2/2021;15:39:25;75;3,7;277,5;52,1;201;555;;;;1
26/2/2021;15:39:26;75;3,9;292,5;51,3;201;525;;;;1
26/2/2021;15:39:27;75;3,8;285;51,9;202;515;;;;1
26/2/2021;15:39:28;75;3,9;292,5;52,3;201;575;;;;1
26/2/2021;15:39:29;75;4,1;307,5;53,2;199;500;;;;1
