#NUM;$FECHA;$HORA;$RPM;$CORR;$TEMP;$VIB;;
1067;22/12/2020;11:17:46;2950;0,82;28,1;0,04;;
1068;22/12/2020;11:17:47;2850;0,83;28,3;0,03;;
1069;22/12/2020;11:17:48;2800;0,83;28,5;0,02;;
1070;22/12/2020;11:17:49;2925;0,83;29,3;0,05;;
1071;22/12/2020;11:17:50;3000;0,83;29,1;0,05;;
1072;22/12/2020;11:17:51;2900;0,83;29,3;0,09;;
1073;22/12/2020;11:17:52;2925;0,83;28,9;0,11;;
1074;22/12/2020;11:17:53;3000;0,82;29,1;0,07;;
1075;22/12/2020;11:17:54;2800;0,82;29,3;0,07;;
1076;22/12/2020;11:17:55;2925;0,82;29,3;0,09;;
1077;22/12/2020;11:17:56;2900;0,83;29,5;0,04;;
1078;22/12/2020;11:17:57;2800;0,83;29,3;0,07;;
1079;22/12/2020;11:17:58;2750;0,83;29,3;0,05;;
1080;22/12/2020;11:17:59;2900;0,82;29,5;0,07;;
1081;22/12/2020;11:18:00;2850;0,83;29,3;0,11;;
1082;22/12/2020;11:18:01;2800;0,83;29,1;0,08;;
1083;22/12/2020;11:18:02;2925;0,83;29,1;0,05;;
1084;22/12/2020;11:18:03;2850;0,87;29,3;0,03;;
1085;22/12/2020;11:18:04;2950;0,82;29,1;0,01;;
1086;22/12/2020;11:18:05;2900;0,82;29,3;0,02;;
1087;22/12/2020;11:18:06;2750;0,82;29,3;0,03;;
1088;22/12/2020;11:18:07;2900;0,83;29,5;0,04;;
1089;22/12/2020;11:18:08;2850;0,83;29,3;0,03;;
1090;22/12/2020;11:18:09;2950;0,83;28,3;0,03;;
1091;22/12/2020;11:18:10;3000;0,83;28,1;0,03;;
1092;22/12/2020;11:18:11;2950;0,83;28,3;0,02;;
1093;22/12/2020;11:18:12;2850;0,87;28,5;0,03;;
1094;22/12/2020;11:18:13;2800;0,82;29,3;0,11;;
1095;22/12/2020;11:18:14;2925;0,82;29,1;0,03;;
1096;22/12/2020;11:18:15;3000;0,82;29,3;0,04;;
1097;22/12/2020;11:18:16;2900;0,83;28,9;0,03;;
1098;22/12/2020;11:18:17;2925;0,83;29,1;0,03;;
1099;22/12/2020;11:18:18;3000;0,83;29,3;0,03;;
1100;22/12/2020;11:18:19;2800;0,82;29,3;0,02;;
1101;22/12/2020;11:18:20;2925;0,83;29,5;0,03;;
1102;22/12/2020;11:18:21;2900;0,83;29,3;0,02;;
1103;22/12/2020;11:18:22;2800;0,83;29,3;0,03;;
1104;22/12/2020;11:18:23;2750;0,83;29,5;0,05;;
1105;22/12/2020;11:18:24;2900;0,83;29,3;0,09;;
1106;22/12/2020;11:18:25;2850;0,83;29,1;0,2;;
1107;22/12/2020;11:18:26;2800;0,82;29,1;0,08;;
1108;22/12/2020;11:18:27;2925;0,83;29,3;0,05;;
1109;22/12/2020;11:18:28;2850;0,83;29,1;0,04;;
1110;22/12/2020;11:18:29;2950;0,83;29,3;0,05;;
1111;22/12/2020;11:18:30;2900;0,83;29,3;0,07;;
1112;22/12/2020;11:18:31;2900;0,83;29,5;0,04;;
1113;22/12/2020;11:18:32;2925;0,83;29,3;0,03;;
1114;22/12/2020;11:18:33;3000;0,82;29,5;0,02;;
1115;22/12/2020;11:18:34;2800;0,82;29,3;0,05;;
1116;22/12/2020;11:18:35;2925;0,82;29,1;0,05;;
1117;22/12/2020;11:18:36;2900;0,83;29,1;0,09;;
1118;22/12/2020;11:18:37;2800;0,83;29,3;0,11;;
1119;22/12/2020;11:18:38;2750;0,83;29,1;0,07;;
1120;22/12/2020;11:18:39;2900;0,82;29,3;0,07;;
1121;22/12/2020;11:18:40;2850;0,83;29,3;0,05;;
1122;22/12/2020;11:18:41;2800;0,83;29,5;0,07;;
1123;22/12/2020;11:18:42;2925;0,83;29,3;0,11;;
1124;22/12/2020;11:18:43;2850;0,87;29,5;0,08;;
1125;22/12/2020;11:18:44;2950;0,82;29,3;0,05;;
1126;22/12/2020;11:18:45;3000;0,82;28,3;0,03;;
1127;22/12/2020;11:18:46;2950;0,82;28,1;0,03;;
1128;22/12/2020;11:18:47;2850;0,83;28,3;0,02;;
1129;22/12/2020;11:18:48;2800;0,83;28,3;0,03;;
1130;22/12/2020;11:18:49;2925;0,83;28,3;0,04;;
1131;22/12/2020;11:18:50;2850;0,83;28,3;0,03;;
1132;22/12/2020;11:18:51;2950;0,83;28,5;0,03;;
1133;22/12/2020;11:18:52;3000;0,87;28,1;0,03;;
1134;22/12/2020;11:18:53;2950;0,82;28,3;0,02;;
1135;22/12/2020;11:18:54;2800;0,82;28,5;0,03;;
1136;22/12/2020;11:18:55;2925;0,82;29,3;0,11;;
1137;22/12/2020;11:18:56;2900;0,83;29,1;0,03;;
1138;22/12/2020;11:18:57;2800;0,83;29,3;0,04;;
1139;22/12/2020;11:18:58;2750;0,83;29,3;0,03;;
1140;22/12/2020;11:18:59;2900;0,83;28,3;0,03;;
1141;22/12/2020;11:19:00;2850;0,83;28,5;0,03;;
1142;22/12/2020;11:19:01;2950;0,83;29,3;0,02;;
1143;22/12/2020;11:19:02;3000;0,87;29,1;0,03;;
1144;22/12/2020;11:19:03;2950;0,82;29,3;0,02;;
1145;22/12/2020;11:19:04;2850;0,82;28,9;0,03;;
1146;22/12/2020;11:19:05;2800;0,82;29,1;0,05;;
1147;22/12/2020;11:19:06;2925;0,83;29,3;0,09;;
1148;22/12/2020;11:19:07;2850;0,83;29,3;0,2;;
1149;22/12/2020;11:19:08;2950;0,82;29,5;0,08;;
1150;22/12/2020;11:19:09;3000;0,83;29,3;0,05;;
1151;22/12/2020;11:19:10;2950;0,83;29,3;0,04;;
1152;22/12/2020;11:19:11;2800;0,83;29,5;0,05;;
1153;22/12/2020;11:19:12;2925;0,83;29,3;0,07;;
1154;22/12/2020;11:19:13;2900;0,83;29,1;0,04;;
1155;22/12/2020;11:19:14;2800;0,83;29,1;0,03;;
1156;22/12/2020;11:19:15;2750;0,82;29,3;0,02;;
1157;22/12/2020;11:19:16;2900;0,82;29,1;0,05;;
1158;22/12/2020;11:19:17;3000;0,82;29,3;0,05;;
1159;22/12/2020;11:19:18;2950;0,83;29,3;0,09;;
1160;22/12/2020;11:19:19;2800;0,83;29,5;0,11;;
1161;22/12/2020;11:19:20;2925;0,83;29,3;0,07;;
1162;22/12/2020;11:19:21;2900;0,82;29,5;0,07;;
1163;22/12/2020;11:19:22;2800;0,83;29,3;0,05;;
1164;22/12/2020;11:19:23;2750;0,83;29,1;0,07;;
1165;22/12/2020;11:19:24;2900;0,83;29,1;0,09;;
1166;22/12/2020;11:19:25;3000;0,87;29,3;0,11;;
1167;22/12/2020;11:19:26;2925;0,82;29,1;0,03;;
1168;22/12/2020;11:19:27;2900;0,82;29,3;0,04;;
1169;22/12/2020;11:19:28;2800;0,82;29,3;0,05;;
1170;22/12/2020;11:19:29;2750;0,83;29,5;0,07;;
1171;22/12/2020;11:19:30;2900;0,83;29,3;0,04;;
1172;22/12/2020;11:19:31;2850;0,83;29,5;0,03;;
1173;22/12/2020;11:19:32;2800;0,83;29,3;0,02;;
1174;22/12/2020;11:19:33;2925;0,83;28,3;0,05;;
1175;22/12/2020;11:19:34;2850;0,87;28,1;0,05;;
1176;22/12/2020;11:19:35;2950;0,82;28,3;0,09;;
1177;22/12/2020;11:19:36;2900;0,82;28,3;0,11;;
1178;22/12/2020;11:19:37;2750;0,82;28,3;0,07;;
1179;22/12/2020;11:19:38;2900;0,83;28,3;0,09;;
1180;22/12/2020;11:19:39;2850;0,83;28,5;0,04;;
1181;22/12/2020;11:19:40;2950;0,83;28,1;0,07;;
1182;22/12/2020;11:19:41;3000;0,82;28,3;0,05;;
1183;22/12/2020;11:19:42;2950;0,83;28,5;0,07;;
1184;22/12/2020;11:19:43;2850;0,83;29,3;0,11;;
1185;22/12/2020;11:19:44;2800;0,83;29,1;0,08;;
1186;22/12/2020;11:19:45;2925;0,83;29,3;0,04;;
1187;22/12/2020;11:19:46;3000;0,83;29,3;0,03;;
1188;22/12/2020;11:19:47;2900;0,83;26,6;0,02;;
1189;22/12/2020;11:19:48;2925;0,82;28,3;0,05;;
1190;22/12/2020;11:19:49;3000;0,83;28,1;0,05;;
1191;22/12/2020;11:19:50;2800;0,83;28,5;0,09;;
1192;22/12/2020;11:19:51;2925;0,83;28,3;0,11;;
1193;22/12/2020;11:19:52;2900;0,83;28,1;0,07;;
1194;22/12/2020;11:19:53;2800;0,83;28,3;0,07;;
1195;22/12/2020;11:19:54;2750;0,83;28,5;0,05;;
1196;22/12/2020;11:19:55;2800;0,82;29,3;0,07;;
1197;22/12/2020;11:19:56;2750;0,82;29,1;0,11;;
1198;22/12/2020;11:19:57;2900;0,82;29,3;0,08;;
1199;22/12/2020;11:19:58;2850;0,83;28,9;0,05;;
1200;22/12/2020;11:19:59;2800;0,83;29,1;0,03;;
1201;22/12/2020;11:20:00;2925;0,83;29,3;0,03;;
1202;22/12/2020;11:20:01;2850;0,82;29,3;0,02;;
1203;22/12/2020;11:20:02;2950;0,83;29,5;0,03;;
1204;22/12/2020;11:20:03;2900;0,83;29,3;0,04;;
1205;22/12/2020;11:20:04;3000;0,83;29,3;0,03;;
1206;22/12/2020;11:20:05;2950;0,87;29,5;0,03;;
1207;22/12/2020;11:20:06;2850;0,82;29,3;0,03;;
1208;22/12/2020;11:20:07;2800;0,82;29,1;0,02;;
1209;22/12/2020;11:20:08;2925;0,82;29,1;0,03;;
1210;22/12/2020;11:20:09;2850;0,83;29,3;0,11;;
1211;22/12/2020;11:20:10;2950;0,83;29,1;0,03;;
1212;22/12/2020;11:20:11;3000;0,83;29,3;0,04;;
1213;22/12/2020;11:20:12;2950;0,83;29,3;0,03;;
1214;22/12/2020;11:20:13;2800;0,83;29,5;0,03;;
1215;22/12/2020;11:20:14;2925;0,87;29,3;0,03;;
1216;22/12/2020;11:20:15;2900;0,82;29,5;0,02;;
1217;22/12/2020;11:20:16;2800;0,82;29,3;0,03;;
1218;22/12/2020;11:20:17;2750;0,82;29,1;0,02;;
1219;22/12/2020;11:20:18;2900;0,83;29,1;0,03;;
1220;22/12/2020;11:20:19;2850;0,83;29,3;0,05;;
1221;22/12/2020;11:20:20;2950;0,83;29,1;0,04;;
1222;22/12/2020;11:20:21;3000;0,83;29,3;0,05;;
1223;22/12/2020;11:20:22;2950;0,83;29,3;0,07;;
1224;22/12/2020;11:20:23;2850;0,83;29,5;0,04;;
1225;22/12/2020;11:20:24;2800;0,87;29,3;0,03;;
1226;22/12/2020;11:20:25;2925;0,82;29,5;0,02;;
1227;22/12/2020;11:20:26;3000;0,82;29,3;0,05;;
1228;22/12/2020;11:20:27;2900;0,82;28,3;0,05;;
1229;22/12/2020;11:20:28;2925;0,83;28,1;0,09;;
1230;22/12/2020;11:20:29;3000;0,89;28,3;0,11;;
1231;22/12/2020;11:20:30;2800;0,89;28,3;0,07;;
1232;22/12/2020;11:20:31;2925;0,89;28,3;0,07;;
1233;22/12/2020;11:20:32;2900;0,89;28,3;0,09;;
1234;22/12/2020;11:20:33;2800;0,88;28,5;0,04;;
1235;22/12/2020;11:20:34;2750;0,89;28,1;0,07;;
1236;22/12/2020;11:20:35;2900;0,87;28,3;0,05;;
1237;22/12/2020;11:20:36;2850;0,89;28,5;0,09;;
1238;22/12/2020;11:20:37;2800;0,89;29,3;0,04;;
1239;22/12/2020;11:20:38;2925;0,87;29,1;0,07;;
1240;22/12/2020;11:20:39;2850;0,89;29,3;0,05;;
1241;22/12/2020;11:20:40;2950;0,87;29,3;0,07;;
1242;22/12/2020;11:20:41;2900;0,87;28,3;0,11;;
1243;22/12/2020;11:20:42;2750;0,87;28,5;0,08;;
1244;22/12/2020;11:20:43;2900;0,87;29,3;0,05;;
1245;22/12/2020;11:20:44;2850;0,87;29,1;0,03;;
1246;22/12/2020;11:20:45;2950;0,87;29,3;0,01;;
1247;22/12/2020;11:20:46;3000;0,87;28,9;0,02;;
1248;22/12/2020;11:20:47;2950;0,87;29,1;0,03;;
1249;22/12/2020;11:20:48;2850;0,87;29,3;0,04;;
1250;22/12/2020;11:20:49;2800;0,87;29,3;0,03;;
1251;22/12/2020;11:20:50;2925;0,87;29,5;0,03;;
1252;22/12/2020;11:20:51;3000;0,87;29,3;0,03;;
1253;22/12/2020;11:20:52;2900;0,87;29,3;0,02;;
1254;22/12/2020;11:20:53;2925;0,87;29,5;0,03;;
1255;22/12/2020;11:20:54;3000;0,87;29,3;0,11;;
1256;22/12/2020;11:20:55;2800;0,87;29,1;0,03;;
1257;22/12/2020;11:20:56;2925;0,87;29,1;0,04;;
1258;22/12/2020;11:20:57;2900;0,82;29,3;0,03;;
1259;22/12/2020;11:20:58;2800;0,82;29,1;0,03;;
1260;22/12/2020;11:20:59;2750;0,82;29,3;0,03;;
1261;22/12/2020;11:21:00;2900;0,82;29,3;0,02;;
1262;22/12/2020;11:21:01;2850;0,83;29,5;0,03;;
1263;22/12/2020;11:21:02;2800;0,83;29,3;0,02;;
1264;22/12/2020;11:21:03;2925;0,83;29,5;0,03;;
1265;22/12/2020;11:21:04;2850;0,83;29,3;0,05;;
1266;22/12/2020;11:21:05;2950;0,83;29,1;0,09;;
1267;22/12/2020;11:21:06;2900;0,82;29,1;0,2;;
1268;22/12/2020;11:21:07;2750;0,82;29,3;0,08;;
1269;22/12/2020;11:21:08;2900;0,82;29,1;0,05;;
1270;22/12/2020;11:21:09;2850;0,83;29,3;0,04;;
1271;22/12/2020;11:21:10;2950;0,83;29,3;0,05;;
1272;22/12/2020;11:21:11;3000;0,83;29,5;0,07;;
1273;22/12/2020;11:21:12;2950;0,83;29,3;0,04;;
1274;22/12/2020;11:21:13;2850;0,83;29,5;0,03;;
1275;22/12/2020;11:21:14;2800;0,83;29,3;0,02;;
1276;22/12/2020;11:21:15;2925;0,82;28,3;0,05;;
1277;22/12/2020;11:21:16;3000;0,82;28,1;0,05;;
1278;22/12/2020;11:21:17;2900;0,82;28,3;0,09;;
1279;22/12/2020;11:21:18;2925;0,83;28,3;0,11;;
1280;22/12/2020;11:21:19;3000;0,83;28,3;0,07;;
1281;22/12/2020;11:21:20;2800;0,83;28,3;0,07;;
1282;22/12/2020;11:21:21;2925;0,82;28,5;0,05;;
1283;22/12/2020;11:21:22;2900;0,83;28,1;0,07;;
1284;22/12/2020;11:21:23;2800;0,83;28,3;0,11;;
1285;22/12/2020;11:21:24;2750;0,83;28,5;0,08;;
1286;22/12/2020;11:21:25;2900;0,87;29,3;0,05;;
1287;22/12/2020;11:21:26;2850;0,82;29,1;0,03;;
1288;22/12/2020;11:21:27;2800;0,82;29,3;0,03;;
1289;22/12/2020;11:21:28;2925;0,82;29,3;0,05;;
1290;22/12/2020;11:21:29;2850;0,83;28,9;0,04;;
1291;22/12/2020;11:21:30;2950;0,83;29,1;0,05;;
1292;22/12/2020;11:21:31;2900;0,83;29,3;0,07;;
1293;22/12/2020;11:21:32;2900;0,82;29,3;0,04;;
1294;22/12/2020;11:21:33;2925;0,83;29,5;0,03;;
1295;22/12/2020;11:21:34;3000;0,83;29,3;0,02;;
1296;22/12/2020;11:21:35;2800;0,83;29,3;0,05;;
1297;22/12/2020;11:21:36;2925;0,83;29,5;0,05;;
1298;22/12/2020;11:21:37;2900;0,83;29,3;0,09;;
1299;22/12/2020;11:21:38;2800;0,83;29,1;0,11;;
1300;22/12/2020;11:21:39;2750;0,82;29,1;0,07;;
1301;22/12/2020;11:21:40;2900;0,82;29,3;0,07;;
1302;22/12/2020;11:21:41;2850;0,82;29,1;0,09;;
1303;22/12/2020;11:21:42;2800;0,83;29,3;0,04;;
1304;22/12/2020;11:21:43;2925;0,83;29,3;0,07;;
1305;22/12/2020;11:21:44;2850;0,83;29,5;0,05;;
1306;22/12/2020;11:21:45;2950;0,82;29,3;0,03;;
1307;22/12/2020;11:21:46;3000;0,83;29,5;0,05;;
1308;22/12/2020;11:21:47;2950;0,83;29,3;0,09;;
1309;22/12/2020;11:21:48;2850;0,83;29,1;0,2;;
1310;22/12/2020;11:21:49;2800;0,87;29,1;0,08;;
1311;22/12/2020;11:21:50;2925;0,82;29,3;0,05;;
1312;22/12/2020;11:21:51;2850;0,82;29,1;0,04;;
1313;22/12/2020;11:21:52;2950;0,82;29,3;0,05;;
1314;22/12/2020;11:21:53;3000;0,83;29,3;0,07;;
1315;22/12/2020;11:21:54;2950;0,83;29,5;0,04;;
1316;22/12/2020;11:21:55;2800;0,83;29,3;0,03;;
1317;22/12/2020;11:21:56;2925;0,83;29,5;0,02;;
1318;22/12/2020;11:21:57;2900;0,83;29,3;0,05;;
1319;22/12/2020;11:21:58;2800;0,87;28,3;0,05;;
1320;22/12/2020;11:21:59;2750;0,82;28,1;0,09;;
1321;22/12/2020;11:22:00;2900;0,82;28,3;0,11;;
1322;22/12/2020;11:22:01;2850;0,82;28,3;0,07;;
1323;22/12/2020;11:22:02;2950;0,83;28,3;0,07;;
1324;22/12/2020;11:22:03;3000;0,83;28,3;0,05;;
1325;22/12/2020;11:22:04;2950;0,83;28,5;0,07;;
1326;22/12/2020;11:22:05;2850;0,82;28,1;0,09;;
1327;22/12/2020;11:22:06;2800;0,83;28,3;0,11;;
1328;22/12/2020;11:22:07;2925;0,83;28,5;0,03;;
1329;22/12/2020;11:22:08;2850;0,83;29,3;0,04;;
1330;22/12/2020;11:22:09;2950;0,83;29,1;0,05;;
1331;22/12/2020;11:22:10;3000;0,83;29,3;0,07;;
1332;22/12/2020;11:22:11;2950;0,83;29,3;0,04;;
1333;22/12/2020;11:22:12;2800;0,82;28,3;0,03;;
1334;22/12/2020;11:22:13;2925;0,83;28,5;0,02;;
1335;22/12/2020;11:22:14;2900;0,83;29,3;0,05;;
1336;22/12/2020;11:22:15;2800;0,83;29,1;0,05;;
1337;22/12/2020;11:22:16;2750;0,83;29,3;0,09;;
1338;22/12/2020;11:22:17;2900;0,83;28,9;0,11;;
1339;22/12/2020;11:22:18;3000;0,83;29,1;0,07;;
1340;22/12/2020;11:22:19;2950;0,82;29,3;0,09;;
1341;22/12/2020;11:22:20;2800;0,82;29,3;0,04;;
1342;22/12/2020;11:22:21;2925;0,82;29,5;0,07;;
1343;22/12/2020;11:22:22;2900;0,83;29,3;0,05;;
1344;22/12/2020;11:22:23;2800;0,83;29,3;0,07;;
1345;22/12/2020;11:22:24;2750;0,83;29,5;0,11;;
1346;22/12/2020;11:22:25;2900;0,82;29,3;0,08;;
1347;22/12/2020;11:22:26;3000;0,83;29,1;0,03;;
1348;22/12/2020;11:22:27;2925;0,83;29,1;0,02;;
1349;22/12/2020;11:22:28;2900;0,83;29,3;0,03;;
1350;22/12/2020;11:22:29;2800;0,87;29,1;0,11;;
1351;22/12/2020;11:22:30;2750;0,82;29,3;0,03;;
1352;22/12/2020;11:22:31;2900;0,82;29,3;0,04;;
1353;22/12/2020;11:22:32;2850;0,82;29,5;0,03;;
1354;22/12/2020;11:22:33;2800;0,83;29,3;0,03;;
1355;22/12/2020;11:22:34;2925;0,83;29,5;0,03;;
1356;22/12/2020;11:22:35;2850;0,83;29,3;0,02;;
1357;22/12/2020;11:22:36;2950;0,83;29,1;0,03;;
1358;22/12/2020;11:22:37;2900;0,83;29,1;0,02;;
1359;22/12/2020;11:22:38;2750;0,87;29,3;0,03;;
1360;22/12/2020;11:22:39;2900;0,82;29,1;0,05;;
1361;22/12/2020;11:22:40;2850;0,82;29,3;0,09;;
1362;22/12/2020;11:22:41;2950;0,82;29,3;0,2;;
1363;22/12/2020;11:22:42;3000;0,83;29,5;0,08;;
1364;22/12/2020;11:22:43;2950;0,83;29,3;0,05;;
1365;22/12/2020;11:22:44;2850;0,83;29,5;0,04;;
1366;22/12/2020;11:22:45;2800;0,83;29,3;0,05;;
1367;22/12/2020;11:22:46;2925;0,83;28,3;0,07;;
1368;22/12/2020;11:22:47;3000;0,83;28,1;0,04;;
1369;22/12/2020;11:22:48;2900;0,87;28,3;0,03;;
1370;22/12/2020;11:22:49;2925;0,82;28,3;0,02;;
1371;22/12/2020;11:22:50;3000;0,82;28,3;0,05;;
1372;22/12/2020;11:22:51;2800;0,82;28,3;0,05;;
1373;22/12/2020;11:22:52;2925;0,83;28,5;0,09;;
1374;22/12/2020;11:22:53;2900;0,83;28,1;0,11;;
1375;22/12/2020;11:22:54;2800;0,82;28,3;0,07;;
1376;22/12/2020;11:22:55;2750;0,83;28,5;0,07;;
1377;22/12/2020;11:22:56;2900;0,83;29,3;0,09;;
1378;22/12/2020;11:22:57;2850;0,83;29,1;0,04;;
1379;22/12/2020;11:22:58;2800;0,83;29,3;0,07;;
1380;22/12/2020;11:22:59;2925;0,83;29,3;0,05;;
1381;22/12/2020;11:23:00;2900;0,83;26,6;0,07;;
1382;22/12/2020;11:23:01;2850;0,82;28,3;0,11;;
1383;22/12/2020;11:23:02;2800;0,82;28,1;0,08;;
1384;22/12/2020;11:23:03;2925;0,82;28,5;0,05;;
1385;22/12/2020;11:23:04;2850;0,83;28,3;0,03;;
1386;22/12/2020;11:23:05;2950;0,83;28,1;0,01;;
1387;22/12/2020;11:23:06;2900;0,83;28,3;0,02;;
1388;22/12/2020;11:23:07;2750;0,82;28,5;0,03;;
1389;22/12/2020;11:23:08;2900;0,83;29,3;0,04;;
1390;22/12/2020;11:23:09;2850;0,83;29,1;0,03;;
1391;22/12/2020;11:23:10;2950;0,83;29,3;0,03;;
1392;22/12/2020;11:23:11;3000;0,87;28,9;0,03;;
1393;22/12/2020;11:23:12;2950;0,82;29,1;0,02;;
1394;22/12/2020;11:23:13;2850;0,82;29,3;0,03;;
1395;22/12/2020;11:23:14;2800;0,82;29,3;0,11;;
1396;22/12/2020;11:23:15;2925;0,83;29,5;0,03;;
1397;22/12/2020;11:23:16;3000;0,83;29,3;0,04;;
1398;22/12/2020;11:23:17;2900;0,83;29,3;0,03;;
1399;22/12/2020;11:23:18;2925;0,83;29,5;0,03;;
1400;22/12/2020;11:23:19;3000;0,83;29,3;0,03;;
1401;22/12/2020;11:23:20;2800;0,87;29,1;0,02;;
1402;22/12/2020;11:23:21;2925;0,82;29,1;0,03;;
1403;22/12/2020;11:23:22;2900;0,82;29,3;0,02;;
1404;22/12/2020;11:23:23;2925;0,82;29,1;0,03;;
1405;22/12/2020;11:23:24;2850;0,83;29,3;0,05;;
1406;22/12/2020;11:23:25;2950;0,83;29,3;0,09;;
1407;22/12/2020;11:23:26;3000;0,83;29,5;0,2;;
1408;22/12/2020;11:23:27;2950;0,82;29,3;0,08;;
1409;22/12/2020;11:23:28;2800;0,83;28,3;0,05;;
1410;22/12/2020;11:23:29;2925;0,83;28,1;0,04;;
1411;22/12/2020;11:23:30;2900;0,83;28,3;0,05;;
1412;22/12/2020;11:23:31;2800;0,83;28,5;0,07;;
1413;22/12/2020;11:23:32;2750;0,83;29,3;0,04;;
1414;22/12/2020;11:23:33;2900;0,83;29,1;0,03;;
1415;22/12/2020;11:23:34;3000;0,82;29,3;0,02;;
1416;22/12/2020;11:23:35;2950;0,83;28,9;0,05;;
1417;22/12/2020;11:23:36;2800;0,83;29,1;0,05;;
1418;22/12/2020;11:23:37;2925;0,83;29,3;0,09;;
1419;22/12/2020;11:23:38;2900;0,83;29,3;0,11;;
1420;22/12/2020;11:23:39;2800;0,83;29,5;0,07;;
1421;22/12/2020;11:23:40;2750;0,83;29,3;0,07;;
1422;22/12/2020;11:23:41;2900;0,82;29,3;0,05;;
1423;22/12/2020;11:23:42;3000;0,82;29,5;0,07;;
1424;22/12/2020;11:23:43;2925;0,82;29,3;0,11;;
1425;22/12/2020;11:23:44;2900;0,83;29,1;0,08;;
1426;22/12/2020;11:23:45;2800;0,83;29,1;0,05;;
1427;22/12/2020;11:23:46;2750;0,83;29,3;0,03;;
1428;22/12/2020;11:23:47;2900;0,82;29,1;0,03;;
1429;22/12/2020;11:23:48;2850;0,83;29,3;0,02;;
1430;22/12/2020;11:23:49;2800;0,83;29,3;0,03;;
1431;22/12/2020;11:23:50;2925;0,83;29,5;0,04;;
1432;22/12/2020;11:23:51;2850;0,87;29,3;0,03;;
1433;22/12/2020;11:23:52;2950;0,82;29,5;0,03;;
1434;22/12/2020;11:23:53;2900;0,82;29,3;0,03;;
1435;22/12/2020;11:23:54;2750;0,82;29,1;0,02;;
1436;22/12/2020;11:23:55;2900;0,83;29,1;0,03;;
1437;22/12/2020;11:23:56;2850;0,83;29,3;0,11;;
1438;22/12/2020;11:23:57;2950;0,83;29,1;0,03;;
1439;22/12/2020;11:23:58;3000;0,83;29,3;0,04;;
1440;22/12/2020;11:23:59;2950;0,83;29,3;0,03;;
1441;22/12/2020;11:24:00;2850;0,87;29,5;0,03;;
1442;22/12/2020;11:24:01;2800;0,82;29,3;0,03;;
1443;22/12/2020;11:24:02;2925;0,82;29,5;0,02;;
1444;22/12/2020;11:24:03;3000;0,82;29,3;0,03;;
1445;22/12/2020;11:24:04;2900;0,83;28,3;0,02;;
1446;22/12/2020;11:24:05;2925;0,83;28,1;0,03;;
1447;22/12/2020;11:24:06;3000;0,83;28,3;0,05;;
1448;22/12/2020;11:24:07;2800;0,83;28,3;0,09;;
1449;22/12/2020;11:24:08;2925;0,83;28,3;0,2;;
1450;22/12/2020;11:24:09;2900;0,83;28,3;0,08;;
1451;22/12/2020;11:24:10;2800;0,87;28,5;0,05;;
1452;22/12/2020;11:24:11;2750;0,82;28,1;0,04;;
1453;22/12/2020;11:24:12;2800;0,82;28,3;0,05;;
1454;22/12/2020;11:24:13;2750;0,82;28,5;0,07;;
1455;22/12/2020;11:24:14;2900;0,83;29,3;0,04;;
1456;22/12/2020;11:24:15;2850;0,82;29,1;0,03;;
1457;22/12/2020;11:24:16;2800;0,82;29,3;0,02;;
1458;22/12/2020;11:24:17;2925;0,82;29,3;0,05;;
1459;22/12/2020;11:24:18;2850;0,82;28,3;0,05;;
1460;22/12/2020;11:24:19;2950;0,83;28,5;0,09;;
1461;22/12/2020;11:24:20;2900;0,83;29,3;0,11;;
1462;22/12/2020;11:24:21;3000;0,83;29,1;0,07;;
1463;22/12/2020;11:24:22;2950;0,83;29,3;0,07;;
1464;22/12/2020;11:24:23;2850;0,83;28,9;0,05;;
1465;22/12/2020;11:24:24;2800;0,82;29,1;0,07;;
1466;22/12/2020;11:24:25;2925;0,82;29,3;0,09;;
1467;22/12/2020;11:24:26;2850;0,82;29,3;0,11;;
1468;22/12/2020;11:24:27;2950;0,83;29,5;0,03;;
1469;22/12/2020;11:24:28;3000;0,83;29,3;0,04;;
1470;22/12/2020;11:24:29;2950;0,83;29,3;0,05;;
1471;22/12/2020;11:24:30;2800;0,83;29,5;0,07;;
1472;22/12/2020;11:24:31;2925;0,83;29,3;0,04;;
1473;22/12/2020;11:24:32;2900;0,83;29,1;0,03;;
1474;22/12/2020;11:24:33;2800;0,82;29,1;0,02;;
1475;22/12/2020;11:24:34;2750;0,82;29,3;0,05;;
1476;22/12/2020;11:24:35;2900;0,82;29,1;0,05;;
1477;22/12/2020;11:24:36;2850;0,83;29,3;0,09;;
1478;22/12/2020;11:24:37;2950;0,83;29,3;0,11;;
1479;22/12/2020;11:24:38;3000;0,83;29,5;0,07;;
1480;22/12/2020;11:24:39;2950;0,82;29,3;0,09;;
1481;22/12/2020;11:24:40;2850;0,83;29,5;0,04;;
1482;22/12/2020;11:24:41;2800;0,83;29,3;0,07;;
1483;22/12/2020;11:24:42;2925;0,83;29,1;0,05;;
1484;22/12/2020;11:24:43;3000;0,87;29,1;0,07;;
1485;22/12/2020;11:24:44;2900;0,87;29,3;0,11;;
1486;22/12/2020;11:24:45;2925;0,89;29,1;0,08;;
1487;22/12/2020;11:24:46;3000;0,89;29,3;0,03;;
1488;22/12/2020;11:24:47;2800;0,89;29,3;0,02;;
1489;22/12/2020;11:24:48;2925;0,89;29,5;0,03;;
